signal,target,mrate5,mrate10,mrate_avg,mrate_diff,red_v_rate3,red_v_rate5,red_v_rate10,rate_diff_5_10,rate_diff_3_10,rate_sum_5_10,rate_sum_3_10,ma10_20,ma5_10,ma5_20,ma_desc,ma_score
1.0,1,0.4,0.3,0.35,0.1,61.2996,39.9036,29.6447,10.2589,31.6549,45.2041,29.4261,-3.9436,-2.3567,-6.2074,-3.1347,0.0
1.0,1,0.4,0.3,0.35,0.1,27.368,29.2637,27.0227,2.2411,0.3453,51.4989,34.9896,-5.3254,-3.5224,-8.6602,-4.3926,0.0
1.0,2,0.4,0.4,0.4,0.0,60.8531,32.3289,35.7104,-3.3815,25.1427,55.3579,29.4095,-5.7436,-4.4681,-9.9551,-5.0631,0.0
1.0,2,0.8,0.5,0.65,0.3,59.2234,77.5841,43.0973,34.4868,16.1261,43.3402,23.8251,-5.5135,-0.628,-6.1069,-3.065,1.0
1.0,3,0.4,0.4,0.4,0.0,40.9146,40.1092,41.0574,-0.9482,-0.1428,43.4211,27.1416,-1.0804,-1.158,-2.2259,-1.1171,0.5
1.0,3,0.0,0.2,0.1,-0.2,-0.0,-0.0,25.4302,-25.4302,-25.4302,49.372,27.0666,-0.8005,-3.4879,-4.2605,-2.1396,0.0
1.0,3,0.2,0.2,0.2,0.0,33.0292,21.8576,18.6358,3.2218,14.3934,50.3253,33.3036,-2.1674,-3.3681,-5.4624,-2.7556,0.0
1.0,2,0.2,0.1,0.15,0.1,-0.0,20.3138,9.1823,11.1315,-9.1823,45.2021,29.4163,0.7679,-0.8826,-0.1215,-0.0585,1.0
1.0,3,0.4,0.3,0.35,0.1,65.0074,36.0615,26.6269,9.4346,38.3805,42.6874,23.68,-1.7968,-1.9767,-3.738,-1.8809,0.5
1.0,3,0.6,0.4,0.5,0.2,77.5309,67.4538,43.862,23.5918,33.6688,48.0493,32.0054,-2.0778,-1.0292,-3.0855,-1.5499,2.0
1.0,1,0.4,0.4,0.4,0.0,28.4998,38.744,39.9715,-1.2275,-11.4717,46.6163,24.6553,1.1828,-0.5327,0.6438,0.324,4.5
1.0,2,0.2,0.2,0.2,0.0,37.2843,19.8613,23.6036,-3.7423,13.6807,45.1569,24.055,-3.5491,-5.9969,-9.3332,-4.7375,0.0
1.0,1,0.4,0.4,0.4,0.0,64.5721,37.7403,38.0958,-0.3555,26.4763,37.075,21.6691,-5.6201,-3.4227,-8.8505,-4.4894,0.0
1.0,3,0.4,0.4,0.4,0.0,29.7965,30.2209,37.581,-7.3601,-7.7846,43.0503,26.3139,-4.199,-1.3112,-5.4551,-2.7459,0.5
1.0,3,0.6,0.4,0.5,0.2,32.7812,60.2344,35.4878,24.7466,-2.7066,48.996,28.9853,-1.9225,-0.1939,-2.1127,-1.0576,0.0
1.0,2,0.4,0.3,0.35,0.1,40.0576,53.8093,44.9475,8.8618,-4.8899,48.1698,21.4101,0.4196,-1.4254,-1.0117,-0.5039,2.0
1.0,1,0.4,0.4,0.4,0.0,56.514,32.0568,36.0794,-4.0226,20.4346,49.3346,27.9844,-0.7925,-1.1174,-1.901,-0.9535,0.0
1.0,2,0.4,0.4,0.4,0.0,26.2388,37.7926,34.6836,3.109,-8.4448,45.7973,22.6415,-2.2306,-2.3053,-4.4845,-2.2594,0.5
1.0,1,0.6,0.6,0.6,0.0,24.4409,55.7401,65.2426,-9.5025,-40.8017,37.0761,21.7179,1.8213,-0.9633,0.8405,0.4261,3.0
1.0,1,0.4,0.4,0.4,0.0,34.6278,43.1603,40.8856,2.2747,-6.2578,39.2323,24.9924,-0.2436,-1.3503,-1.5906,-0.7964,0.0
1.0,2,0.6,0.5,0.55,0.1,74.0354,53.2309,47.0805,6.1504,26.9549,51.9508,25.9986,-2.7099,-1.46,-4.1303,-2.0783,0.0
1.0,2,0.6,0.6,0.6,0.0,41.3105,66.6819,60.2039,6.478,-18.8935,34.2369,19.4363,-2.26,-1.3412,-3.5709,-1.7955,1.5
1.0,2,0.2,0.4,0.3,-0.2,0.0,17.1082,40.5253,-23.4171,-40.5253,51.1407,33.1767,-0.6358,-1.2829,-1.9106,-0.958,0.5
1.0,2,0.4,0.4,0.4,0.0,44.0593,46.4088,39.1493,7.2595,4.91,39.4832,22.8599,-0.7509,-0.8639,-1.6083,-0.8063,1.5
1.0,2,0.2,0.4,0.3,-0.2,36.8417,25.1005,43.4238,-18.3233,-6.5821,44.5076,30.3233,-1.2126,-0.9651,-2.166,-1.0869,1.0
1.0,2,0.8,0.7,0.75,0.1,69.9088,75.1898,70.9739,4.216,-1.065,58.8211,48.498,-1.2403,-2.3368,-3.5481,-1.7837,0.0
1.0,3,0.4,0.4,0.4,0.0,74.0741,41.97,42.8681,-0.8981,31.206,61.0046,34.5649,-4.2846,-3.2073,-7.3545,-3.7231,0.0
1.0,2,0.6,0.4,0.5,0.2,71.4672,69.7771,46.4592,23.318,25.008,55.1819,27.8719,-3.8627,-2.8646,-6.6166,-3.3452,2.0
1.0,2,0.2,0.3,0.25,-0.1,41.552,25.3508,32.8898,-7.539,8.6621,48.7478,29.741,-0.9349,-0.7738,-1.7015,-0.8532,0.5
1.0,2,0.4,0.5,0.45,-0.1,39.138,39.153,46.0054,-6.8524,-6.8674,57.3148,38.6645,-0.5158,-1.3257,-1.8346,-0.9196,0.0
1.0,2,0.6,0.4,0.5,0.2,71.5732,57.1119,39.3503,17.7615,32.2229,40.3817,20.7617,-1.4874,-2.7602,-4.2066,-2.117,0.5
1.0,2,0.6,0.5,0.55,0.1,65.6296,61.6641,46.1861,15.4779,19.4434,46.6495,34.5039,-2.9301,-0.509,-3.4243,-1.7171,2.0
1.0,1,0.6,0.6,0.6,0.0,66.6346,69.5015,62.4135,7.088,4.2211,52.6241,25.3259,-2.3747,0.0028,-2.372,-1.186,3.0
1.0,2,0.2,0.4,0.3,-0.2,38.8264,25.0366,44.5957,-19.5592,-5.7693,44.4117,28.6382,-1.2149,-1.7262,-2.9201,-1.4671,0.0
1.0,1,0.4,0.3,0.35,0.1,67.3993,39.6608,29.7424,9.9184,37.6569,49.1267,28.9084,-0.0187,-1.4396,-1.458,-0.7291,0.5
1.0,1,0.6,0.4,0.5,0.2,70.0188,61.3393,42.9823,18.357,27.0365,52.6518,35.1495,-0.684,-1.1699,-1.8459,-0.9256,2.5
1.0,2,0.4,0.4,0.4,0.0,24.0878,34.1697,36.5849,-2.4152,-12.4972,56.0161,36.6452,-1.69,-0.7957,-2.4722,-1.2406,0.0
1.0,1,0.6,0.6,0.6,0.0,59.0971,54.8785,52.3585,2.5201,6.7387,45.4898,27.5018,-1.9634,-1.1349,-3.076,-1.5454,0.5
1.0,2,0.4,0.5,0.45,-0.1,42.1866,41.8424,46.5434,-4.7011,-4.3568,40.3671,19.3596,-1.8104,-0.6663,-2.4646,-1.2363,0.5
1.0,2,0.4,0.4,0.4,0.0,36.6129,46.1721,44.5153,1.6568,-7.9024,46.8921,30.3985,-1.5617,-0.6936,-2.2445,-1.1258,0.0
1.0,2,0.2,0.3,0.25,-0.1,22.5062,13.4159,28.6575,-15.2417,-6.1513,41.6389,24.8208,-0.3128,-2.1646,-2.4707,-1.2376,1.0
1.0,3,0.4,0.3,0.35,0.1,68.4455,35.016,30.3752,4.6408,38.0702,47.6725,24.3888,-1.2828,-1.7708,-3.0309,-1.523,0.5
1.0,2,0.4,0.3,0.35,0.1,41.3659,46.5384,30.0789,16.4595,11.287,50.3071,32.9294,-2.1473,-0.2188,-2.3614,-1.1823,0.5
1.0,2,0.4,0.3,0.35,0.1,24.8012,37.0738,28.9587,8.1151,-4.1575,49.9507,29.2719,-0.8925,-1.9499,-2.825,-1.4183,0.5
1.0,2,0.4,0.3,0.35,0.1,70.0709,34.9222,27.2155,7.7067,42.8554,44.9256,22.3902,-1.8404,-1.4207,-3.235,-1.6262,0.0
1.0,1,0.6,0.4,0.5,0.2,69.5964,63.4382,36.6979,26.7403,32.8985,39.4753,25.1836,-2.4487,-0.818,-3.2467,-1.63,0.5
1.0,2,0.2,0.4,0.3,-0.2,39.6367,19.0917,41.3004,-22.2087,-1.6636,54.2947,26.152,-2.1023,-3.1053,-5.1423,-2.5929,0.5
1.0,2,0.4,0.3,0.35,0.1,35.2151,41.3601,27.9412,13.4189,7.2739,56.0504,40.206,-2.8095,-1.5453,-4.3114,-2.1702,1.5
1.0,3,0.4,0.4,0.4,0.0,25.1237,35.94,38.9582,-3.0182,-13.8345,44.3148,25.617,-2.6128,-0.2481,-2.8544,-1.4294,0.0
1.0,3,0.6,0.5,0.55,0.1,77.0522,69.4299,60.1129,9.317,16.9393,53.7737,37.3371,-0.3782,-1.5185,-1.8909,-0.9474,1.5
1.0,1,0.6,0.5,0.55,0.1,100.0,64.3828,44.4569,19.9259,55.5431,39.6441,25.524,0.4854,-0.9391,-0.4583,-0.2276,1.5
1.0,2,0.4,0.5,0.45,-0.1,29.5225,38.4805,49.2626,-10.7821,-19.7401,58.3738,38.1217,-1.1305,-0.6731,-1.7959,-0.9005,0.0
1.0,2,0.4,0.6,0.5,-0.2,62.3074,35.7096,54.9894,-19.2798,7.318,57.2217,32.7949,-1.4226,-1.3908,-2.7936,-1.4034,0.0
1.0,3,0.4,0.4,0.4,0.0,34.6686,41.3352,38.7175,2.6176,-4.0489,53.4694,31.9122,-1.7558,-0.3391,-2.0889,-1.0465,1.0
1.0,3,0.6,0.5,0.55,0.1,64.9071,60.4333,57.6528,2.7805,7.2543,41.2509,24.697,1.0939,-1.9781,-0.9059,-0.4457,1.5
1.0,2,0.4,0.5,0.45,-0.1,67.7869,40.4439,59.2412,-18.7973,8.5457,40.6492,24.2527,0.6512,-1.0333,-0.3888,-0.1922,3.0
1.0,2,0.4,0.4,0.4,0.0,62.1043,36.3991,35.8836,0.5155,26.2207,53.9679,31.6304,-1.9805,-2.0385,-3.9787,-2.0028,0.0
1.0,2,0.6,0.5,0.55,0.1,73.1214,62.4512,50.0247,12.4265,23.0967,56.657,38.9417,-2.3187,-1.6487,-3.9292,-1.9774,1.5
1.0,1,0.4,0.4,0.4,0.0,26.6938,36.6483,37.2319,-0.5835,-10.538,57.4874,30.9698,1.2621,-0.5837,0.6711,0.338,3.0
1.0,3,0.2,0.3,0.25,-0.1,32.3188,19.1879,28.1032,-8.9153,4.2156,46.0963,27.3676,-1.2124,-1.1499,-2.3483,-1.1788,1.5
1.0,2,0.2,0.3,0.25,-0.1,27.6514,11.98,22.1963,-10.2163,5.4551,53.7435,23.2844,-1.9659,-3.6578,-5.5518,-2.7999,0.0
1.0,2,0.2,0.2,0.2,0.0,0.0,19.0705,15.5764,3.4941,-15.5764,50.7219,32.1381,-4.4323,-0.6094,-5.0146,-2.5163,0.0
1.0,2,0.2,0.3,0.25,-0.1,40.8027,24.8374,34.2829,-9.4455,6.5197,42.366,25.7891,-2.3518,-0.5904,-2.9284,-1.4688,0.0
1.0,2,0.4,0.4,0.4,0.0,73.6879,42.8652,45.6635,-2.7983,28.0244,42.2942,24.6031,-1.5859,-0.9155,-2.4869,-1.2483,0.5
1.0,2,0.6,0.4,0.5,0.2,100.0,51.8479,30.7901,21.0578,69.2099,41.6326,21.5856,-0.162,-0.671,-0.832,-0.4163,0.5
1.0,1,0.6,0.3,0.45,0.3,27.0394,51.0302,21.6297,29.4004,5.4097,42.3862,28.4489,-0.2579,-0.587,-0.8434,-0.4222,0.0
1.0,2,0.2,0.3,0.25,-0.1,21.634,15.4147,25.0899,-9.6752,-3.4558,52.7754,37.6035,-1.3167,-1.4512,-2.7488,-1.3808,0.0
1.0,2,0.4,0.5,0.45,-0.1,38.1613,40.6354,48.8657,-8.2304,-10.7044,48.4144,28.4483,-1.7809,-1.0399,-2.8023,-1.4073,0.0
1.0,1,0.4,0.3,0.35,0.1,16.8824,21.4125,23.7672,-2.3548,-6.8848,45.97,31.4459,-1.1031,-1.3599,-2.448,-1.229,0.0
1.0,1,0.0,0.2,0.1,-0.2,0.0,0.0,9.6966,-9.6966,-9.6966,62.0053,33.5624,-3.0204,-3.6872,-6.5962,-3.3352,0.0
1.0,1,0.4,0.2,0.3,0.2,66.29,43.4258,23.2026,20.2232,43.0874,53.4304,35.0016,-5.1239,-3.5807,-8.5212,-4.3218,0.0
1.0,2,0.4,0.3,0.35,0.1,30.5985,40.7554,32.2821,8.4733,-1.6835,60.6124,36.2052,-6.3916,-3.6408,-9.7997,-4.9774,0.0
1.0,3,0.8,0.6,0.7,0.2,77.2203,86.9402,56.5974,30.3428,20.6229,39.0883,22.4097,-6.1169,-1.1569,-7.203,-3.6251,2.0
1.0,3,0.4,0.5,0.45,-0.1,29.2811,45.9608,45.4691,0.4917,-16.188,46.2675,27.4009,-4.7381,0.0292,-4.7102,-2.3547,0.0
1.0,1,0.4,0.4,0.4,0.0,42.4738,52.3096,48.9689,3.3407,-6.4951,46.3099,26.262,0.7709,-0.815,-0.0504,-0.0231,3.5
1.0,2,0.2,0.2,0.2,0.0,39.5357,25.7483,26.2412,-0.4929,13.2945,46.9276,30.5624,0.0637,-0.7634,-0.7002,-0.3499,1.5
1.0,3,0.0,0.2,0.1,-0.2,0.0,0.0,29.0723,-29.0723,-29.0723,44.4227,23.9497,-0.5337,-0.5946,-1.1252,-0.5636,0.0
1.0,2,0.2,0.1,0.15,0.1,44.0625,26.2209,10.9473,15.2736,33.1152,41.7503,24.8449,1.332,-0.9467,0.3727,0.1906,3.5
1.0,2,0.4,0.2,0.3,0.2,76.0792,54.4935,26.5777,27.9158,49.5015,48.7723,34.9343,0.4351,0.0467,0.482,0.2409,3.5
1.0,2,0.2,0.2,0.2,0.0,0.0,17.5492,17.0004,0.5488,-17.0004,45.7187,26.1457,-0.7396,-1.3192,-2.049,-1.0278,1.0
1.0,2,0.4,0.4,0.4,0.0,33.1069,39.2795,38.1624,1.1171,-5.0555,48.0997,28.5705,-1.8768,-0.7302,-2.5933,-1.3012,0.0
1.0,2,0.6,0.6,0.6,0.0,100.0,57.7459,59.2301,-1.4843,40.7699,45.3497,26.1876,-0.1502,-1.7922,-1.9398,-0.9708,0.5
1.0,1,0.6,0.4,0.5,0.2,38.6492,66.5354,41.8494,24.6861,-3.2001,42.4304,23.1442,-0.4698,-1.0069,-1.472,-0.7376,1.5
1.0,3,0.2,0.3,0.25,-0.1,31.6016,20.0327,31.146,-11.1133,0.4556,48.1342,30.513,-0.9126,-0.6573,-1.5639,-0.784,0.0
1.0,3,0.4,0.3,0.35,0.1,44.7586,47.7472,33.3239,14.4233,11.4346,51.8437,34.0435,-0.9423,-0.6923,-1.6281,-0.8162,2.0
1.0,2,0.4,0.3,0.35,0.1,18.5439,26.7767,20.8865,5.8901,-2.3426,47.4783,33.0832,-2.4904,-1.4714,-3.9251,-1.9748,0.0
1.0,1,0.6,0.4,0.5,0.2,50.6609,47.6159,27.0751,20.5408,23.5858,42.03,26.5031,-3.0764,-0.8257,-3.8767,-1.9468,1.0
1.0,1,0.6,0.4,0.5,0.2,66.5172,52.7505,34.621,18.1295,31.8962,45.6102,25.2324,-2.6896,-3.0466,-5.6542,-2.8544,0.0
1.0,2,0.2,0.4,0.3,-0.2,0.0,17.1069,36.9831,-19.8762,-36.9831,44.2362,29.99,-3.7411,-0.6144,-4.3326,-2.174,0.0
1.0,2,0.2,0.4,0.3,-0.2,33.7841,16.9483,35.7699,-18.8216,-1.9858,56.3245,28.2561,-1.5207,-0.8907,-2.3978,-1.2034,0.0
1.0,1,0.6,0.6,0.6,0.0,30.4925,55.1051,59.7356,-4.6305,-29.2432,46.0899,29.7694,-0.9454,-1.4868,-2.4181,-1.2138,0.0
1.0,3,0.4,0.5,0.45,-0.1,0.0,29.1849,39.9338,-10.7489,-39.9338,55.3221,39.1764,-2.4107,-1.4968,-3.8714,-1.9477,0.0
1.0,2,0.6,0.6,0.6,0.0,75.1528,65.5556,63.9985,1.557,11.1543,45.2612,29.2322,-0.8723,-0.8677,-1.7325,-0.8688,2.5
1.0,3,0.6,0.6,0.6,0.0,26.1371,51.3226,56.4129,-5.0903,-30.2759,57.8877,38.1493,-1.9462,-0.2354,-2.1769,-1.09,0.0
1.0,2,0.6,0.6,0.6,0.0,100.0,67.4529,71.5526,-4.0997,28.4474,24.4652,16.5025,1.2875,-0.9518,0.3235,0.1658,3.0
1.0,1,0.4,0.4,0.4,0.0,30.4417,44.245,37.2961,6.9489,-6.8545,51.5786,28.7696,1.3642,-0.2695,1.0911,0.5468,1.5
1.0,2,0.4,0.4,0.4,0.0,24.1011,33.8421,40.0923,-6.2502,-15.9913,47.3915,29.0198,-0.1711,-0.9373,-1.1068,-0.5539,1.0
1.0,3,0.4,0.4,0.4,0.0,62.0841,30.0138,32.3197,-2.3059,29.7644,39.7678,19.2253,-1.8106,-1.4046,-3.1898,-1.6034,0.5
1.0,2,0.6,0.6,0.6,0.0,66.3219,57.4623,58.0167,-0.5544,8.3052,49.3645,23.63,1.0437,-0.6812,0.3553,0.18,2.0
1.0,2,0.8,0.6,0.7,0.2,70.1003,80.6331,57.6482,22.9849,12.4521,46.4442,30.0832,0.0036,-0.3207,-0.3171,-0.1585,4.5
1.0,3,0.2,0.2,0.2,0.0,0.0,18.6799,16.0015,2.6784,-16.0015,40.4359,25.3386,-1.9125,-1.3808,-3.2669,-1.6423,0.0
1.0,3,0.6,0.6,0.6,0.0,100.0,63.5295,62.334,1.1955,37.666,39.9856,25.4026,0.7262,-1.2189,-0.5015,-0.2478,4.5
1.0,3,0.4,0.4,0.4,0.0,68.4836,47.0248,39.335,7.6899,29.1487,37.9004,26.0246,4.5958,-0.7068,3.8565,1.9391,3.5
1.0,1,0.8,0.4,0.6,0.4,63.5649,75.722,38.4115,37.3105,25.1533,50.727,33.8012,1.3278,-1.6058,-0.2993,-0.1426,1.0
1.0,1,0.4,0.4,0.4,0.0,33.2919,40.2188,40.285,-0.0663,-6.9931,35.8515,21.0743,-3.5588,-2.8068,-6.2657,-3.1662,0.5
1.0,2,0.2,0.3,0.25,-0.1,26.0242,15.6109,27.3419,-11.731,-1.3176,52.3282,31.3895,-4.3024,-2.1658,-6.375,-3.2186,0.0
1.0,1,0.4,0.5,0.45,-0.1,68.7483,36.2746,48.207,-11.9324,20.5413,35.704,18.839,0.1771,-5.6978,-5.5309,-2.7621,1.5
1.0,1,0.6,0.4,0.5,0.2,31.6473,60.4506,37.2802,23.1704,-5.6329,43.9767,25.4452,-3.7778,-1.5385,-5.2581,-2.6484,2.5
1.0,3,0.4,0.4,0.4,0.0,33.4887,39.2019,38.9772,0.2246,-5.4885,47.5403,29.2572,-5.6469,-0.9176,-6.5127,-3.2736,0.0
1.0,1,0.4,0.5,0.45,-0.1,32.0248,40.7805,62.7491,-21.9686,-30.7243,33.3388,18.0665,3.593,-4.4672,-1.0347,-0.4639,1.0
1.0,1,0.4,0.3,0.35,0.1,0.0,38.9697,30.6623,8.3074,-30.6623,51.3059,31.3121,-2.9464,-3.4134,-6.2593,-3.1632,0.0
1.0,3,0.2,0.3,0.25,-0.1,0.0,18.2966,28.6699,-10.3733,-28.6699,49.8221,33.545,-7.9305,-5.4899,-12.985,-6.6377,0.0
1.0,1,0.4,0.6,0.5,-0.2,28.3796,34.0562,58.0058,-23.9495,-29.6262,42.5681,27.7971,1.3195,-1.6494,-0.3517,-0.1686,0.0
1.0,2,0.4,0.5,0.45,-0.1,22.7165,30.2722,42.7393,-12.4671,-20.0228,54.1857,31.2112,-1.3068,-4.1068,-5.3599,-2.6979,0.0
1.0,3,0.6,0.5,0.55,0.1,62.506,51.4484,39.9657,11.4827,22.5404,41.4449,21.7572,-5.3801,-5.8263,-10.8929,-5.5509,0.5
1.0,3,0.4,0.4,0.4,0.0,38.404,40.5063,41.2496,-0.7433,-2.8456,44.9273,29.6845,-2.3209,-11.0865,-13.1501,-6.6608,0.0
1.0,3,0.0,0.2,0.1,-0.2,0.0,0.0,23.4407,-23.4407,-23.4407,45.9213,29.8374,-2.0605,-1.565,-3.5932,-1.8073,2.0
1.0,3,0.4,0.5,0.45,-0.1,48.8189,47.7961,59.1551,-11.359,-10.3362,38.2502,24.5911,-0.8986,-1.208,-2.0957,-1.0515,3.0
1.0,2,0.4,0.3,0.35,0.1,27.4771,34.21,22.7441,11.4659,4.7329,44.5876,25.6488,0.1317,-0.5633,-0.4323,-0.2159,1.0
1.0,2,0.4,0.3,0.35,0.1,0.0,37.2539,27.964,9.2899,-27.964,52.574,32.9882,-1.8347,-1.6804,-3.4843,-1.7524,0.0
1.0,3,0.4,0.4,0.4,0.0,37.5279,38.8693,43.2153,-4.346,-5.6874,41.3312,26.4258,-1.6514,-1.1422,-2.7748,-1.3937,2.0
1.0,3,0.4,0.4,0.4,0.0,67.4907,40.7121,38.8944,1.8177,28.5963,46.8592,28.2667,-1.3178,-0.5178,-1.8288,-0.9167,2.0
1.0,2,0.6,0.4,0.5,0.2,49.7006,65.4154,34.6162,30.7992,15.0845,43.4526,29.877,0.1268,-1.4289,-1.3039,-0.6513,0.0
1.0,1,0.4,0.4,0.4,0.0,36.9232,53.6872,60.6492,-6.962,-23.726,61.4676,19.4918,-1.774,-0.6311,-2.3939,-1.2007,0.0
1.0,1,0.4,0.4,0.4,0.0,30.0848,41.323,57.3369,-16.0139,-27.2522,27.7208,14.9732,-1.9758,-3.5099,-5.4163,-2.7313,0.0
1.0,1,0.4,0.3,0.35,0.1,38.452,42.5497,26.8023,15.7473,11.6497,37.7735,23.7135,-3.7661,-2.0759,-5.7638,-2.908,1.5
1.0,2,0.4,0.4,0.4,0.0,34.7141,42.3789,42.8768,-0.4979,-8.1628,51.2411,31.1232,-3.8476,-0.9585,-4.7691,-2.3969,0.0
1.0,2,0.6,0.4,0.5,0.2,69.2854,61.2663,39.8816,21.3848,29.4038,44.9684,22.1412,-3.5148,-1.0638,-4.5412,-2.283,1.0
1.0,3,0.6,0.5,0.55,0.1,64.6444,62.0154,49.4905,12.5249,15.1539,36.7163,18.5031,-2.624,-1.0601,-3.6562,-1.8374,0.0
1.0,2,0.4,0.4,0.4,0.0,41.5987,37.9609,40.9957,-3.0348,0.603,35.5283,22.2263,-0.0813,-1.2377,-1.318,-0.6593,1.5
1.0,1,0.6,0.6,0.6,0.0,67.6489,62.2351,59.5659,2.6692,8.083,42.9989,31.1715,0.5235,-1.0336,-0.5155,-0.2559,3.0
1.0,2,0.4,0.4,0.4,0.0,46.0689,27.5781,33.3515,-5.7734,12.7174,45.3744,27.1624,-2.6826,-2.4312,-5.0486,-2.5461,0.0
1.0,2,0.4,0.6,0.5,-0.2,21.8153,20.6027,45.7687,-25.166,-23.9535,39.9395,20.5182,-3.1839,-0.1899,-3.3677,-1.6859,0.0
1.0,2,0.6,0.5,0.55,0.1,69.8896,56.416,46.8914,9.5246,22.9983,52.4276,32.99,-0.0328,-1.4285,-1.4608,-0.7306,0.5
1.0,2,0.4,0.5,0.45,-0.1,40.4653,25.041,49.005,-23.964,-8.5397,44.1459,27.3186,1.5132,-0.8393,0.6612,0.3348,1.5
1.0,3,0.6,0.5,0.55,0.1,78.9018,53.7002,44.978,8.7222,33.9238,54.1221,28.5432,0.5699,-0.3573,0.2106,0.106,3.5
1.0,2,0.6,0.3,0.45,0.3,72.029,63.7441,20.1279,43.6162,51.9011,31.5761,18.7105,-0.2283,-0.7971,-1.0235,-0.5124,0.0
1.0,2,0.6,0.5,0.55,0.1,77.3403,63.4249,52.7033,10.7216,24.637,38.5574,24.9938,0.7374,-1.1244,-0.3952,-0.1949,4.5
1.0,1,0.8,0.6,0.7,0.2,67.8429,83.7762,57.9741,25.8022,9.8688,42.3251,21.3536,-0.3001,-0.7396,-1.0375,-0.5195,2.0
1.0,1,0.4,0.3,0.35,0.1,68.9072,32.2019,22.047,10.1549,46.8602,49.2257,23.0043,-1.883,-2.8417,-4.6712,-2.3535,0.5
1.0,3,0.4,0.2,0.3,0.2,31.4416,37.9757,15.0639,22.9118,16.3777,39.6672,25.9721,-2.6189,-1.8314,-4.4024,-2.2172,0.0
1.0,3,0.6,0.7,0.65,-0.1,100.0,49.1566,67.9074,-18.7509,32.0926,48.9033,24.0392,0.935,-1.0936,-0.1688,-0.081,2.0
1.0,1,0.4,0.2,0.3,0.2,36.0792,37.3068,17.4295,19.8773,18.6498,46.7193,28.9841,-0.484,-0.7073,-1.1878,-0.5951,1.5
1.0,3,0.2,0.3,0.25,-0.1,29.029,22.6966,29.5081,-6.8115,-0.4791,53.3784,41.7344,-1.3059,-0.5743,-1.8727,-0.9388,0.0
1.0,2,0.6,0.5,0.55,0.1,59.1748,58.6038,53.8499,4.7539,5.3249,40.8687,28.2019,0.0543,-0.6179,-0.564,-0.2819,0.5
1.0,3,0.4,0.5,0.45,-0.1,62.5353,32.296,48.2945,-15.9985,14.2408,40.5943,20.9647,2.4377,-1.3933,1.0104,0.5165,1.5
1.0,2,0.6,0.5,0.55,0.1,67.962,57.7975,50.7263,7.0712,17.2357,36.4841,19.2892,1.0789,-1.657,-0.5959,-0.292,3.0
1.0,2,0.4,0.3,0.35,0.1,36.8868,36.1327,23.3218,12.8109,13.5651,44.6067,25.0615,-0.3606,-0.9667,-1.3238,-0.6631,0.5
1.0,3,0.6,0.6,0.6,0.0,58.4297,51.1979,52.7575,-1.5596,5.6722,51.0736,31.7442,0.2313,-0.0875,0.1437,0.0719,1.5
1.0,3,0.6,0.5,0.55,0.1,40.0382,62.9991,45.2457,17.7533,-5.2075,43.9451,27.1175,0.1828,-0.3649,-0.1828,-0.0912,2.0
1.0,2,0.4,0.4,0.4,0.0,32.1375,38.0792,39.3589,-1.2797,-7.2214,48.7736,32.7236,-4.3753,-3.035,-7.2774,-3.683,0.0
1.0,3,0.6,0.4,0.5,0.2,60.3351,56.9166,36.2623,20.6543,24.0728,47.7674,25.4267,-5.0898,-1.7829,-6.7819,-3.4212,1.0
1.0,1,0.4,0.3,0.35,0.1,22.0622,29.4916,20.6277,8.8639,1.4345,41.4783,24.9379,-5.1582,-4.2124,-9.1533,-4.6491,0.0
1.0,1,0.4,0.4,0.4,0.0,74.2148,34.2069,31.8957,2.3111,42.3191,41.8797,19.303,-7.1479,-3.3297,-10.2396,-5.1991,0.5
1.0,1,0.6,0.5,0.55,0.1,72.6089,66.9808,46.9541,20.0267,25.6548,39.1132,25.6837,-7.063,-2.5073,-9.3932,-4.7556,1.5
1.0,1,0.4,0.4,0.4,0.0,26.8956,39.87,36.6552,3.2148,-9.7596,43.2323,24.5174,-7.4726,-2.1719,-9.4822,-4.7952,0.0
1.0,1,0.4,0.5,0.45,-0.1,61.755,34.0996,51.4807,-17.3812,10.2743,47.1396,26.0293,-6.6135,-3.5404,-9.9198,-5.038,0.0
1.0,3,0.2,0.4,0.3,-0.2,39.1993,22.6809,38.2621,-15.5811,0.9373,51.1365,29.5878,-6.2464,-4.0368,-10.031,-5.0996,0.0
1.0,3,0.4,0.5,0.45,-0.1,73.4618,43.0692,56.2011,-13.1318,17.2607,44.7707,26.2482,-2.069,-2.9547,-4.9626,-2.5017,0.5
1.0,2,0.8,0.6,0.7,0.2,100.0,83.2717,61.4435,21.8283,38.5565,48.0791,30.8456,-2.0177,-1.5657,-3.5517,-1.7864,1.5
1.0,3,0.2,0.4,0.3,-0.2,41.9503,24.1438,42.1687,-18.0249,-0.2184,52.8596,30.4224,-2.2407,-5.3263,-7.4476,-3.7636,0.0
1.0,2,0.4,0.3,0.35,0.1,73.3504,45.9562,30.1093,15.8469,43.2412,50.2823,31.5033,-4.1529,-5.3014,-9.2341,-4.6904,0.5
1.0,3,0.6,0.7,0.65,-0.1,60.515,54.2025,67.6828,-13.4803,-7.1678,42.8926,19.9156,0.968,-0.8711,0.0884,0.047,1.0
1.0,3,0.4,0.6,0.5,-0.2,66.9489,30.2274,52.2238,-21.9964,14.7251,38.6652,17.4573,0.8408,-1.9727,-1.1485,-0.5687,1.0
